year,mmsi,transmitter_no,shipname,raw_registered_gear_type,gfw_sub_gear,gfw_gear,length,tonnage,engine_power,positions,days,days_on_high_seas,fishing_days,fishing_days_on_high_seas,total_hours,total_fishing_hours,hours_on_high_seas,fishing_hours_on_high_seas,fraction_effort_on_high_seas,aux_engine_power,crew,design_speed_old,design_speed_ihs,main_sfc,main_sfc_low,aux_sfc
2016,1000087174,87174,MUTIARA - 10,Longline Tuna,drifting_longlines,drifting_longlines,20.92,56,261,11228,232,113,154,74,5327.000000001997,1129.2583333347,2311.075000001299,630.0666666676997,0.557947325309624,78.3,7,13.017294482928,10.792379317009,220,220,217
2016,1004945328,4945328,INFINITY - II,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.86,108,313.2,828,38,29,29,25,831.3499999996998,475.5416666663001,662.9833333331001,451.5416666663001,0.9495312363094327,93.96,8,13.035586330204799,10.85386621649296,180,180,217
2014,1000073605,73605,SINAR ARINDO - 79,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.49,141,275.9,6553,157,66,68,48,3310.8250000031007,786.6916666678002,1419.0916666676994,670.8666666676999,0.8527695094436405,82.77,6,13.0239732409902,10.80995155631849,180,180,217
2016,1000097267,97267,JIMMY WIJAYA - 20,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,26.66,167,416.7069646782935,10421,252,124,111,85,5570.800000003402,1268.366666667701,2674.4666666671988,1017.0916666675996,0.8018908832882999,125.01208940348805,10,13.070914652390814,10.97516807257525,180,180,217
2015,1000047719,47719,SINAR JAYA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,27.84,110,275.9,14618,327,84,177,53,7230.266666671707,1542.8583333350014,1827.708333335899,601.0500000010002,0.38956914385119634,82.77,13,13.023329883041999,10.80995155631849,180,180,217
2015,1000042825,42825,LAUT SUBUR - 7,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,34.16,195,447.4,4612,100,30,75,21,2265.4166666682995,1021.3999999999007,601.6166666662999,172.02499999949993,0.16842079498679915,134.22,15,13.081597229694,11.01097938457604,180,180,217
2014,1000087254,87254,NAGA MAS,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.4,107,261,12282,250,157,144,104,5634.441666670201,1596.8916666679004,3539.5500000005986,1165.0500000001011,0.7295735987094936,78.3,7,13.018354994166,10.792379317009,180,180,217
2016,1004631189,4631189,AKUA PASIFIC,Longline Tuna,drifting_longlines,drifting_longlines,24.8,99,275.9,3591,153,150,123,123,3566.741666666,1458.8416666653002,3517.241666666,1458.8416666653002,1,82.77,14,13.023101594737799,10.80995155631849,180,180,217
2014,1000055271,55271,NAILI -  17,Longline Tuna,drifting_longlines,drifting_longlines,26.28,121,405.82613661970487,1220,50,30,8,8,753.6166666663997,71.6500000002,581.3749999993998,71.6500000002,1,121.74784098591145,11,13.066390689277242,10.962455388247587,180,180,217
2014,1000052549,52549,JIMMY WIJAYA - 12,Longline Tuna,drifting_longlines,drifting_longlines,25.31,117,275.9,7654,153,144,127,127,3501.0083333313028,1748.3166666648997,3361.2333333312013,1748.3166666648997,1,82.77,7,13.0234751574174,10.80995155631849,180,180,217
2016,1004949308,4949308,BALI JAYA - III,Longline Tuna,drifting_longlines,drifting_longlines,23.88,134,208.8,6421,281,276,236,236,6471.208333332897,2781.966666666198,6366.1666666660985,2781.966666666198,1,62.64,8,13.0017096210336,10.73068276288576,220,220,217
2015,1004614862,4614862,SURYA TERBIT - 93,Longline Tuna,drifting_longlines,drifting_longlines,19.75,32,179,2239,110,101,53,52,2427.8166666663965,312.05833333279986,2223.9583333330966,299.05833333279986,0.9583411221191906,53.699999999999996,9,12.989742613824,10.695367350689,220,220,217
2015,1004675397,4675397,PELITA ABADI,Purse Seine Small Pelagics,purse_seines,purse_seines,25.92,87,395.6395841312406,1125,81,43,40,26,1330.9583333324993,419.133333333,651.8166666662006,312.0833333329999,0.7445920152694007,118.69187523937218,14,13.062338051357957,10.95054560914676,180,180,217
2016,1040408860,40408860,CITRA KARYA,Purse Seine Small Pelagics,purse_seines,purse_seines,21.581410836980385,48,282.27933153023116,2453,109,9,61,6,2415.366666667903,824.8333333330996,184.27500000019998,77.5583333334,0.09402909678733722,84.68379945906935,10,13.024147506928477,10.817469766194433,220,220,217
2015,1004691260,4691260,SUN JAYA - V,Purse Seine Small Pelagics,purse_seines,purse_seines,26.22,136,275.9,624,43,19,14,14,439.31666666610016,173.54999999969996,284.29166666680015,173.54999999969996,1,82.77,10,13.0238694735792,10.80995155631849,180,180,217
2016,1004964129,4964129,BAHARI - 689,Longline Tuna,drifting_longlines,drifting_longlines,22.46,103,283.4,3155,161,159,138,138,3724.0249999999,1560.5249999997002,3687.5249999999,1560.5249999997002,1,85.02,7,13.0256574904716,10.81879018009124,220,220,217
2016,1000074048,74048,BINTANG REJEKI - V,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,28.24,192,313.2,8280,195,44,128,28,4215.258333336502,1421.2500000022014,836.9500000001998,247.0333333335999,0.17381413075336308,93.96,12,13.0373210314752,10.85386621649296,180,180,217
2015,1004960952,4960952,SAMINDO 01,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,27.46,127,313.2,1586,84,52,50,40,1647.6583333328992,644.1749999999001,1014.6166666664009,523.6083333333002,0.8128355389969827,93.96,12,13.0359787031112,10.85386621649296,180,180,217
2015,1004565584,4565584,DAMASHA - 5,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,23.8,138,313.2,2987,133,4,65,3,2836.125000000602,728.1916666670999,79.5083333333,56.0083333333,0.07691427394335285,93.96,8,13.0362058663728,10.85386621649296,220,220,217
2014,1004570754,4570754,ANITA JAYA - I,Longline Tuna,drifting_longlines,drifting_longlines,18.75,44,208.8,1483,83,82,75,75,1794.3583333334004,1302.1249999993,1792.6416666667005,1302.1249999993,1,62.64,4,12.999825248697599,10.73068276288576,220,220,217
2015,1004624202,4624202,SUMAN JAYA PERKASA - V,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,23.98,92,275.9,664,48,12,7,7,884.7916666663002,89.77499999999999,228.62499999989993,89.77499999999999,1,82.77,10,13.0229563203624,10.80995155631849,220,220,217
2016,1004960946,4960946,JASA MINA UTAMA - I,Longline Tuna,drifting_longlines,drifting_longlines,26.42,101,261,1091,160,37,23,23,1218.5916666663998,322.51666666660003,802.875,322.51666666660003,1,78.3,11,13.018230228138,10.792379317009,180,180,217
2016,1031070040,31070040,ARTHA SAMUDERA - A,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,28.6,148,313.2,1050,57,25,20,15,1045.9083333334,225.57500000000002,460,193.975,0.8599135542502493,93.96,13,13.0364123784288,10.85386621649296,180,180,217
2014,1004939209,4939209,BAHARI - 68,Longline Tuna,drifting_longlines,drifting_longlines,19.69,70,238.37711540699257,6215,269,268,198,198,6235.5333333331055,2202.4166666664005,6201.008333333105,2202.4166666664005,1,71.51313462209777,5,13.010124393980776,10.76566647588195,220,220,217
2014,1004942456,4942456,BANDAR NELAYAN 128,Longline Tuna,drifting_longlines,drifting_longlines,26.89,132,275.9,7033,302,297,243,241,7043.741666665791,3116.7499999995,6947.7666666657915,3113.2499999995,0.9988770353733856,82.77,10,13.023786459650399,10.80995155631849,180,180,217
2016,1000073653,73653,HASIL LAUT - 38,Purse Seine Small Pelagics,purse_seines,purse_seines,23.64,86,333.88928574439007,4639,105,49,32,20,2231.0000000005007,168.5083333336001,1048.6583333340998,84.84166666659999,0.5034864744560547,100.16678572331702,10,13.041954589195399,10.878178316750173,220,220,217
2016,1000140450,140450,PRIMA JAYA BAHARI,Purse Seine Small Pelagics,purse_seines,purse_seines,22.79,97,313.2,15450,323,207,178,156,7370.800000006201,1879.625000000698,4823.941666671295,1659.2166666670971,0.8827381348228933,93.96,10,13.0353591669432,10.85386621649296,220,220,217
2014,1000073982,73982,SUN RISE - III,Longline Tuna,drifting_longlines,drifting_longlines,25.67,134,313.2,4472,99,86,50,50,2073.6249999995994,514.5083333326995,1829.849999999198,514.5083333326995,1,93.96,8,13.036123261550399,10.85386621649296,180,180,217
2014,1004675788,4675788,ABADI,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,22.82,100,313.2,4612,220,154,134,105,4939.083333332802,1555.3333333324993,3435.6999999993977,1147.6916666659006,0.7379072010286215,93.96,7,13.03542112056,10.85386621649296,220,220,217
2014,1000057261,57261,MUTIARA NO. 99,Longline Tuna,drifting_longlines,drifting_longlines,31.97,219,582.387002252071,13282,232,229,149,149,5366.975000000294,1056.6083333329,5304.083333333395,1056.6083333329,1,174.7161006756213,16,13.126548678513105,11.167616015881379,180,180,217
2014,1004961349,4961349,BANDAR NELAYAN - 126,Longline Tuna,drifting_longlines,drifting_longlines,26.41,133,275.9,7003,298,297,240,240,6972.066666666403,3039.083333333,6937.5749999997015,3039.083333333,1,82.77,11,13.0238072131326,10.80995155631849,180,180,217
2014,1004944869,4944869,MEKAR JAYA ABADI,Longline Tuna,drifting_longlines,drifting_longlines,28.21,87,290.8,4650,208,157,120,114,4707.375000000303,1294.8416666665998,3608.1666666669007,1267.1916666666,0.9786460378038488,87.24,13,13.0277659984968,10.827506713734559,180,180,217
2016,1000099444,99444,SAHABAT INDAH,Longline Tuna,drifting_longlines,drifting_longlines,22.16,74,296.38422192569897,2501,51,11,22,5,1089.1333333341,106.63333333330003,231.94166666640007,26.024999999900004,0.24406064395037322,88.91526657770969,10,13.029338394505778,10.834081634905692,220,220,217
2014,1000065135,65135,MINA ANUGRAH - 18,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.06,115,371.78550432519717,11638,306,90,178,59,6003.500000000896,1813.1500000016015,2081.433333331501,364.44999999970037,0.20100377795514904,111.53565129755914,8,13.055045631304235,10.922624971942398,180,180,217
2016,1004644951,4644951,USAHA  BARU NUSANTARA,Purse Seine Small Pelagics,purse_seines,purse_seines,23.3,70,325.0926238313053,1959,114,7,71,6,2047.2583333333976,1033.8999999997006,126.74166666699996,84.67500000019999,0.08189863623196103,97.52778714939159,10,13.038723867586112,10.867845332727097,220,220,217
2015,1004722891,4722891,PELITA SEJATI - 8,Longline Tuna,drifting_longlines,drifting_longlines,21.15,70,238.6,819,41,27,26,25,824.5333333334002,246.3333333332,590.1000000002,231.8583333332,0.941238159675205,71.58,6,13.010197903116,10.76592984750884,220,220,217
2016,1004543195,4543195,MAJU ABADI - II,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,21.3,60,223.7,2927,151,104,108,93,3329.6250000007954,1361.7166666673,2271.2250000003974,1086.5333333338,0.7979143972681259,67.11,6,13.005074796876,10.74831484614401,220,220,217
2016,1004944855,4944855,HEN - 6,Longline Tuna,drifting_longlines,drifting_longlines,23.31,79,325.3498152831534,2813,128,123,46,46,2874.7416666667004,271.9083333332,2821.2666666666,271.9083333332,1,97.60494458494603,10,13.038994252417153,10.868147526723616,220,220,217
2014,1004926111,4926111,BANDAR TUNA - 37,Longline Tuna,drifting_longlines,drifting_longlines,18.98,64,222.7765730853798,5220,233,87,144,38,5386.9749999999995,886.0333333332999,1546.9583333334,245.9833333335001,0.2776231142547414,66.83297192561393,5,13.004853814502917,10.747222594996746,220,220,217
2014,1004934267,4934267,PULAU MAS RAYA - I,Longline Tuna,drifting_longlines,drifting_longlines,25.41,90,275.9,6491,246,82,207,72,5627.0916666686,2763.4000000004,1867.3166666662996,1062.8416666661,0.38461376082577486,82.77,13,13.022914813398,10.80995155631849,180,180,217
2014,1004692966,4692966,NA,Purse Seine Small Pelagics,purse_seines,purse_seines,23.05,79,318.6930907068533,5092,227,36,137,27,5152.583333332805,1587.2083333331998,690.4083333332999,394.4916666667,0.24854435198072078,95.60792721205598,10,13.036798975273339,10.860324390728044,220,220,217
2015,1004779411,4779411,DWI SUKSES  SEJAHTERA,Longline Tuna,drifting_longlines,drifting_longlines,25.49,98,383.62773626652665,2217,102,35,77,30,2299.4416666667,689.2166666665,736.7416666664004,385.77500000000003,0.5597296447659323,115.08832087995799,14,13.058602046057175,10.936491497215522,180,180,217
2015,1004956244,4956244,BANDAR NELAYAN - 202,Longline Tuna,drifting_longlines,drifting_longlines,26.3,144,275.9,3294,152,146,83,82,3463.716666666697,663.4583333333001,3357.0000000000973,660.9583333333001,0.9962318658544242,82.77,10,13.0240355014368,10.80995155631849,180,180,217
2015,1004731799,4731799,DAMASHA - II,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,23.15,138,313.2,818,66,2,7,1,854.7500000006004,77.10833333339997,26.0500000001,6.9666666667,0.09034907597571355,93.96,7,13.0362058663728,10.85386621649296,220,220,217
2016,1004794569,4794569,GARUDA JAYA - II,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,27.22,172,313.2,769,36,19,22,17,794.8249999999,313,411,290.5,0.9281150159744409,93.96,12,13.0369080073632,10.85386621649296,180,180,217
2015,1004575597,4575597,ANITA JAYA - IX,Longline Tuna,drifting_longlines,drifting_longlines,17.8,40,220,565,63,32,26,16,778.0916666669009,226.0500000002999,386.7833333335,177.8166666668999,0.786625377866242,66,5,13.0034362704,10.743938003599999,220,220,217
2016,1004628645,4628645,WIRTA - 3,Longline Tuna,drifting_longlines,drifting_longlines,22.02,49,261,832,38,34,34,32,839.0083333333,429.0083333333,794.5000000000002,411.5166666665999,0.9592276762299844,78.3,11,13.017148922561999,10.792379317009,220,220,217
2015,1004624562,4624562,ANITA JAYA - XI,Longline Tuna,drifting_longlines,drifting_longlines,18.5,40,89.5,259,14,10,5,5,261.2999999999,46,172.55000000000004,46,1,26.849999999999998,6,12.960385583639999,10.58889183767225,220,220,217
2014,1000065239,65239,BINTANG REJEKI - A,Purse Seine Small Pelagics,purse_seines,purse_seines,26.86,149,261,11332,240,152,133,105,5185.4000000047,1385.6833333357004,3267.700000002401,1122.4166666687004,0.8100095019305394,78.3,10,13.019228356362,10.792379317009,180,180,217
2015,1004961356,4961356,BANDAR NELAYAN - 127,Longline Tuna,drifting_longlines,drifting_longlines,26.59,131,275.9,5415,248,244,151,151,5680.775000000301,1375.2166666663998,5582.791666667002,1375.2166666663998,1,82.77,10,13.0237657061682,10.80995155631849,180,180,217
2016,1004625130,4625130,BANDAR BAHARI - 18,Longline Tuna,drifting_longlines,drifting_longlines,20.55,59,257.918215151947,6646,244,232,201,197,5659.575000008697,2077.0750000018015,5404.033333341297,2060.5750000018015,0.9920561366344568,77.3754645455841,7,13.01634037550713,10.788742697794977,220,220,217
2015,1004541679,4541679,HASIL MELIMPAH,Longline Tuna,drifting_longlines,drifting_longlines,20.13,59,248.28692004963787,880,51,31,13,8,855.0083333333998,103.4833333334,467.3166666668002,85.1166666667,0.8225157030115494,74.48607601489135,6,13.013163606255029,10.777372705610304,220,220,217
2016,1004641761,4641761,MAULANA-18,Purse Seine Small Pelagics,purse_seines,purse_seines,23.84,98,275.9,1851,62,5,4,4,933.6333333546003,58.183333333400014,74.4416666667,58.183333333400014,1,82.77,14,13.0230808412556,10.80995155631849,220,220,217
2015,1000125327,125327,SINAR MAKMUR 305,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,28.85,148,313.2,4459,108,52,32,27,2353.9500000022003,230.70833333399983,1103.6583333337,197.30000000049998,0.8551923424233917,93.96,13,13.0364123784288,10.85386621649296,180,180,217
2014,1000049548,49548,MUTIARA No. 28,Longline Tuna,drifting_longlines,drifting_longlines,24.81,101,364.9786386259683,17746,322,313,191,190,7451.400000001804,1343.1750000014993,7234.658333334903,1340.1750000014993,0.9977664861242975,109.49359158779049,7,13.052514382832431,10.914649667267804,180,180,217
2015,1000073643,73643,PRIMA BINTANG UNITED,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.97,149,313.2,10310,218,149,133,108,4913.191666668599,1176.9166666667,3466.9833333345036,911.4499999994001,0.7744388585989161,93.96,8,13.0364330296344,10.85386621649296,180,180,217
2014,1004949302,4949302,HENTRI - II,Longline Tuna,drifting_longlines,drifting_longlines,23.31,105,325.3498152831534,9019,337,333,208,207,7830.158333334807,1544.4833333331997,7744.158333334806,1537.4833333331997,0.9954677400209343,97.60494458494603,7,13.039530317578123,10.868147526723616,220,220,217
2016,1000055269,55269,INDAH KAIL,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,25.78,138,275.9,11456,246,208,163,156,5594.949999999702,1838.5083333336995,4749.049999998905,1793.300000000199,0.9754103190538571,82.77,8,13.023910980543599,10.80995155631849,180,180,217
2014,1000073607,73607,NA,Longline Tuna,drifting_longlines,drifting_longlines,26.68,122,417.28328600187547,16248,301,282,178,175,3557.4416666337966,680.6416666614994,3350.383333299898,671.0833333279993,0.9859568789251721,125.18498580056263,10,13.070188113106653,10.975841167217236,180,180,217
2016,1000065145,65145,NUSANTARA JAYA,Purse Seine Big Pelagics with one boat,purse_seines,purse_seines,21.25,101,313.2,4814,102,74,71,53,2323.5166666663995,972.2749999997,1659.3583333333004,755.9333333329004,0.7774892220134567,93.96,6,13.0354417717656,10.85386621649296,220,220,217
2016,1004917041,4917041,BALI JAYA - 188,Longline Tuna,drifting_longlines,drifting_longlines,23.97,72,283.4,2879,126,124,92,92,2924.8000000001985,884.2916666666998,2884.2500000001983,884.2916666666998,1,85.02,12,13.0250147700384,10.81879018009124,220,220,217
2016,1004625581,4625581,BANDAR BAHARI-188,Longline Tuna,drifting_longlines,drifting_longlines,22.1,45,261,6292,287,282,211,208,6697.491666666503,2101.3833333335,6523.6583333333,2032.3916666668001,0.9671684525272902,78.3,10,13.01706574521,10.792379317009,220,220,217
2014,1004575828,4575828,BANDAR NELAYAN - 167,Longline Tuna,drifting_longlines,drifting_longlines,19.97,58,275.9,3149,136,134,110,110,3132.5249999997,1536.3749999993,3130.5166666664,1536.3749999993,1,82.77,5,13.0222507019676,10.80995155631849,220,220,217
2016,1004960949,4960949,BALI PERMAI - 169,Longline Tuna,drifting_longlines,drifting_longlines,27.5,148,441.22564744763105,810,40,33,19,17,828.1333333332,211.21666666640002,737.6999999998001,209.71666666640002,0.9928982876982472,132.3676942342893,12,13.078608887230374,11.003781239888568,180,180,217
